ABE	4.592500854116843
ABI	5.965509039010466
ABQ	4.981259188952785
ABR	3.43668720054757
ABY	8.213782696177063
ACK	9.275432247687977
ACT	3.526878436163714
ACV	11.123441775615689
ACY	6.562172463077656
ADK	-7.954773869346734
ADQ	-0.6894865525672371
AEX	3.915929203539823
AGS	6.434654050857481
AKN	-2.161290322580645
ALB	8.453776775648253
ALO	7.5147615442846325
ALW	4.3402417962003454
AMA	9.143879927542482
ANC	-1.7412636323601793
APN	1.9024390243902438
ART	6.908742331288344
ASE	14.511044094873258
ATL	1.9955823025372588
ATW	6.617434542770569
ATY	2.423625254582485
AUS	3.9639488706875157
AVL	8.70343461030383
AVP	5.793444706736881
AZA	12.180306787912189
AZO	5.5086387434554975
BDL	6.195689377636952
BET	-3.798507462686567
BFF	4.84991423670669
BFL	7.12375713983499
BFM	7.181818181818182
BGM	4.9880304678998915
BGR	6.685534016093635
BHM	7.501697855992068
BIL	2.7873728650930722
BIS	6.198078637218976
BJI	-0.6341296928327645
BKG	11.746575342465754
BLI	0.8345572354211663
BLV	8.16468253968254
BMI	8.383751651254954
BNA	4.065343332611824
BOI	2.0430877192982457
BOS	9.428784171176568
BPT	4.261114237478897
BQK	4.20117762512267
BQN	14.178292740600615
BRD	5.902243589743589
BRO	5.560611928737413
BRW	-8.79985805535841
BTM	-7.2774049217002235
BTR	6.424774624373956
BTV	8.396214070746282
BUF	6.920846463970705
BUR	4.028027192339802
BWI	2.3722235065210273
BZN	2.5432921027592768
CAE	7.217233238904627
CAK	14.15445929831168
CDC	2.344927536231884
CDV	1.7899575671852899
CGI	5.357478202548625
CHA	7.187425056045044
CHO	7.568265018304027
CHS	4.460553338241563
CID	5.423006393418248
CIU	1.9701606732976282
CKB	16.87074829931973
CLE	5.917436336274307
CLL	6.77248201438849
CLT	3.0815053943707182
CMH	4.847928412558837
CMI	9.476686683150831
CMX	20.231226765799256
CNY	5.983033932135728
COD	16.10938236680811
COS	10.641412729475352
COU	12.966869037294016
CPR	10.33879907621247
CRP	6.758048605506232
CRW	7.719437765859071
CSG	5.4126349460215915
CVG	6.132187758641075
CWA	4.928391026593374
CYS	0.9366852886405959
DAB	4.1811046942099805
DAL	3.7391356542617045
DAY	9.294785534062237
DBQ	8.517792676637441
DCA	5.4431725941197175
DEN	5.428275210673121
DFW	7.37823978165217
DHN	6.0431444241316274
DIK	22.056372549019606
DLG	-3.96319018404908
DLH	8.973472128945602
DRO	12.228307076769193
DRT	0.6128640776699029
DSM	6.061718839582617
DTW	2.505349154980223
DUT	26.70615034168565
DVL	6.935647756138866
EAR	6.436835891381346
EAT	4.321523472099202
EAU	11.368727272727273
ECP	8.425631981187538
EGE	14.24840343536666
EKO	-4.190366972477064
ELM	6.310086455331412
ELP	6.9327217125382266
ERI	6.248258910282671
ESC	4.6084788029925186
EUG	3.5566169617893757
EVV	6.663506227923405
EWN	7.730584467574059
EWR	18.860065233429545
EYW	0.4113997673516867
FAI	-1.664127712854758
FAR	6.27683140553803
FAT	3.883049743547993
FAY	6.481109185441941
FCA	1.7703777335984094
FLG	4.122831175984577
FLL	6.976744908097367
FLO	5.974566007266855
FNT	5.177782589865743
FSD	8.822705969412926
FSM	7.633672974284328
FWA	8.336343419367882
GCC	5.85969387755102
GCK	2.2818311874105865
GEG	3.2733216686619393
GFK	0.6128174123337364
GGG	2.6893894487255485
GJT	2.6642934196332253
GNV	5.2012769520619635
GPT	7.93653196692675
GRB	6.202771094333361
GRI	4.931001437470052
GRK	5.1950593519409685
GRR	7.161372975586174
GSO	7.884594162915638
GSP	6.720129330802088
GST	-4.847560975609756
GTF	3.4460894753781783
GTR	3.6504809894640404
GUC	15.83472133247918
GUM	0.03495233772128915
HDN	14.846828412744811
HGR	9.269592476489029
HHH	11.552714646464647
HIB	-8.328200972447325
HLN	1.5105105105105106
HNL	0.5660557622525377
HOB	5.172462739531583
HOU	3.4866564190744165
HPN	11.852908180876769
HRL	3.9171483622350673
HSV	6.08660409556314
HTS	5.242828552368246
HVN	6.2455059065228555
HYA	11.635294117647058
HYS	13.882037533512065
IAD	6.667580143927477
IAG	-0.36402701043585023
IAH	5.801062861135131
ICT	6.241053958867777
IDA	4.971575768342512
IFP	-4.911111111111111
ILM	5.112937083908115
IMT	-2.91388673390225
IND	5.209117724880688
INL	-3.988244514106583
IPT	0.16396903589021816
ISN	3.83764495985727
ISP	8.8880206357636
ITH	6.4793684965913165
ITO	-1.149757300867351
JAC	9.10441767068273
JAN	6.796601822211278
JAX	5.869165424739196
JFK	6.892589555150367
JHM	-4.621468926553672
JLN	8.454459203036054
JMS	9.377287405812702
JNU	-2.9557784362890356
KOA	-2.6314117413462177
KTN	-1.6401849516603615
LAN	7.630549101137336
LAR	13.635078969243558
LAS	3.9652266407330305
LAW	7.090803259604191
LAX	2.9090211489025712
LBB	8.325518613242398
LBE	7.24744661095636
LBF	5.229508196721311
LBL	3.6951640759930915
LCH	4.898899947616553
LCK	8.989026717557252
LEX	6.132337646128884
LFT	5.487901958730491
LGA	11.047436838879213
LGB	4.447341075794621
LIH	-1.9628063943161633
LIT	5.302209772798008
LNK	6.338058419243986
LNY	9.049929078014184
LRD	5.0834998002397125
LSE	4.625089264460843
LWB	13.76761744966443
LWS	-5.825355756791721
LYH	5.990252436890778
MAF	7.157986017018048
MBS	7.294298921417566
MCI	3.311259528261182
MCO	6.320823970578672
MDT	5.405279283525807
MDW	2.6982607596308403
MEI	16.279900744416874
MEM	6.147419106317411
MFE	9.504572404783438
MFR	4.047442076534463
MGM	7.481090786668163
