ABE	7.024948735475051
ABI	6.213963429114225
ABQ	3.8125769273805528
ABR	7.5375170532060025
ABY	10.388442211055276
ACK	24.05602579604998
ACT	3.175191424196018
ACV	16.81624060150376
ACY	0.8389965068275643
ADK	5.311557788944723
ADQ	-1.645004061738424
AEX	4.669262482821805
AGS	7.132189010555392
AKN	-0.5609756097560976
ALB	4.408000949667616
ALO	8.758516275548827
ALW	5.446285714285715
AMA	5.317730373952846
ANC	-3.0535214914552045
APN	9.94732441471572
ART	0.7368821292775666
ASE	16.111576235710835
ATL	2.779153357706369
ATW	6.76470133085732
ATY	13.641129032258064
AUS	4.835290098148838
AVL	7.6311862174914955
AVP	4.5553131533496956
AZA	5.511460922397128
AZO	3.436708033964729
BDL	2.3911573295271107
BET	-1.7121588089330024
BFF	3.6826758147512866
BFL	0.8639354701761834
BFM	10.9
BGM	8.172432432432432
BGR	7.556482670089859
BHM	6.208866897083323
BIL	1.7002591419522026
BIS	6.343864514212142
BJI	1.592794017675051
BKG	10.411764705882353
BLI	1.5221774193548387
BLV	19.305899851264254
BMI	6.86694214876033
BNA	5.258826755784586
BOI	1.3920883534136546
BOS	6.863809139520611
BPT	5.824225352112676
BQK	0.8155053974484789
BQN	8.115539739027284
BRD	0.5524419535628503
BRO	3.9679227053140096
BRW	-7.363380281690141
BTM	-3.0695266272189348
BTR	6.905496560475522
BTV	9.659182422969188
BUF	5.5564691144555995
BUR	3.945840303144096
BWI	4.014937867132362
BZN	5.169254166402636
CAE	4.294237224034416
CAK	9.754716981132075
CDC	-0.34634851771511205
CDV	-2.351408450704225
CGI	10.40265780730897
CHA	6.254058568669416
CHO	8.01229237872519
CHS	4.542144328294408
CID	7.328648058011324
CIU	8.66031987814166
CKB	16.570278637770897
CLE	4.436163816470357
CLL	3.1100896860986547
CLT	7.065938884221002
CMH	4.709109763052833
CMI	6.955830388692579
CMX	20.85976505139501
CNY	8.664007976071785
COD	12.484579439252336
COS	10.280970149253731
COU	13.196695652173913
CPR	4.254385964912281
CRP	3.22852264557872
CRW	9.874320464387727
CSG	6.265045834994021
CVG	6.464522438335325
CWA	4.543820558526441
CYS	14.780260707635009
DAB	2.659293349168646
DAL	6.286382002224381
DAY	6.943934485241181
DBQ	5.9865841073271415
DCA	6.245911164672463
DEN	7.833540233102981
DFW	9.784359741029084
DHN	6.847754654983571
DIK	16.396928051738076
DLG	-1.7975460122699387
DLH	10.443459350953496
DRO	7.728094401205122
DRT	0.7758830694275274
DSM	5.328578399012658
DTW	2.8800391812275823
DUT	8.157816005983545
DVL	12.63153384747215
EAR	-0.7794811320754716
EAT	9.216835610401057
EAU	12.138105567606653
ECP	3.515179547556976
EGE	19.354966016224513
EKO	-3.1058644325971057
ELM	2.3200840817886488
ELP	4.640707870259321
ERI	4.978443851365223
ESC	10.559602649006623
EUG	5.251544829194357
EVV	5.960413561847988
EWN	2.686549239391513
EWR	12.675307402517328
EYW	4.552559859840374
FAI	-5.956217345872519
FAR	9.844719622880461
FAT	6.131407117205354
FAY	6.2483508853142
FCA	1.8361344537815125
FLG	1.0008275862068965
FLL	7.899039332033129
FLO	2.8746438746438745
FNT	5.572247458360372
FSD	10.59406612385887
FSM	6.892311423720592
FWA	7.042121579727726
GCC	7.62476068921506
GCK	4.301144492131616
GEG	1.5975604132078953
GFK	1.1029234114520416
GGG	1.7600950118764846
GJT	1.5803041743069788
GNV	7.282741223460164
GPT	5.402118249534451
GRB	5.243710039026821
GRI	10.634310427679
GRK	5.658426966292135
GRR	7.095904023267087
GSO	5.928128186453023
GSP	6.363828457486385
GST	-3.323170731707317
GTF	4.098793242156074
GTR	3.051621745089082
GUC	12.454836643177451
GUM	-0.6358670914883933
HDN	11.161318553092181
HGR	22.34493670886076
HHH	9.284455632473254
HIB	-2.9740470397404706
HLN	2.4311749571183534
HNL	0.4933159379278029
HOB	6.077032810271041
HOU	5.520499696365056
HPN	11.51679120501589
HRL	5.1051074231313525
HSV	5.002759145616288
HTS	7.720922459893048
HVN	4.1980502821959975
HYA	25.98830409356725
HYS	13.582589285714286
IAD	7.046064449702068
IAG	7.254914004914005
IAH	6.3339097972181095
ICT	5.908186853927684
IDA	4.084281650071124
IFP	6.933333333333334
ILM	4.331691198558126
IMT	5.196456086286595
IND	5.267106412634844
INL	-3.27578125
IPT	3.8662913441238564
ISN	7.738273080370481
ISP	5.069781553398058
ITH	7.221348113713571
ITO	-1.2729268292682927
JAC	10.377450980392156
JAN	7.379922351636162
JAX	5.570230137723745
JFK	2.7522078149292426
JHM	-2.4475402699172832
JLN	11.446131941148552
JMS	12.783521809369951
JNU	-2.1741310541310543
KOA	-2.626652634348484
KTN	-1.1830065359477124
LAN	8.043046357615895
LAR	11.599170124481327
LAS	4.401703266622057
LAW	5.8717054263565895
LAX	2.019957388660694
LBB	5.717904924565898
LBE	-1.6688251618871415
LBF	0.5004314063848145
LBL	8.203301476976542
LCH	2.3040062843676354
LCK	16.537142857142857
LEX	5.545219745886274
LFT	6.916255640675832
LGA	6.430512506961764
LGB	2.0663593907389886
LIH	0.15689550965264693
LIT	5.226376520322949
LNK	9.841538682359696
LNY	11.030036837631057
LRD	6.196282230661603
LSE	5.784795042897998
LWB	18.29089376053963
LWS	-6.0230473751600515
LYH	0.23680920230057514
MAF	5.396101428028452
MBS	4.2625813077713115
MCI	2.11699590514332
MCO	8.091694515218663
MDT	5.827262875182585
MDW	6.538564157417478
MEI	20.190074441687344
MEM	5.587904441609648
MFE	7.037675027702226
MFR	7.47947512047843
MGM	6.300787401574803
